book,vote,vote_title,row_type,head_code,head_title,approved_estimates_2025_2026,gross_expenditure_2026_2027,appropriations_in_aid_2026_2027,net_expenditure_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152114400,Kenya Green & Resilient Expansion of Energy - Phase II,736081455,300000000,0,300000000,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152114800,Last Mile Electricity Connectivity III,200000000,0,0,0,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152114900,Improvement of Power Distribution System-Nakuru & Mombasa Last Mile,0,0,0,0,0,100000000,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115000,Electrification in Constituencies,5020000000,0,0,0,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115100,New REREC Regional Stores,40000000,0,0,0,0,110000000,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115200,Electrification in Slum Areas,500000000,1088000000,0,1088000000,309000000,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115300,Electrification of Public Facilities - IV,200000000,0,0,0,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115400,Electrification of Public Facilities - (V),520000000,0,0,0,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115500,Installation of Transformers in Constituencies II,549000000,0,0,0,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115600,Street-lighting II 2085,180000000,0,0,0,0,0,482,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115800,8.6 MW GOGO Hydro Power Plant Redevelopment-(REEF),30000000,0,0,0,0,0,483,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152115900,Diiso/Abdilucey Last Mile Connection,15000000,7715454,0,7715454,0,0,483,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152116000,500kw X 2 Power Genset,0,7715454,0,7715454,0,0,483,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152116100,Electrification of Public Facilities - (VI),280000000,200000000,0,200000000,0,0,483,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,head,1152116300,"Electrification & LMC (10 No ) in Uasin Gishu, Homa Bay & Bungoma",0,70000000,0,70000000,0,0,483,yes
fy-2026-27-development-book-volume-iii-1104-2111,1152,State Department for Energy,vote_total,,TOTAL FOR VOTE,24750349823,18230530908,9657060000,8573470908,22084000000,38326000000,483,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162100500,Livestock Value Chain Support Project-BETA,1401500000,500000000,0,500000000,3880000000,4100000000,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162100700,Disease Free Zones Program-BETA,0,37000000,0,37000000,0,0,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162100900,Establishment of Liquid Nitrogen Plants- KAGRC-BETA,69300000,0,0,0,0,0,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162101100,Sustainable TseTse and Trypanosomiasis free areas in Kenya KENTTEC,50000000,15000000,0,15000000,200000000,150000000,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162101200,Modernize Foot & Mouth Disease Laboratory for GMP standards- KEVEVAPI,0,112000000,112000000,0,164000000,312000000,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162101400,Modernization of Kiboko Zoological and Efficacy Trial Centre,0,0,0,0,25000000,44000000,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162101600,Construction & equipping the Bio-safety Level 3 Laboratory at Kabete,0,27100000,0,27100000,80000000,173000000,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162101700,Construction of learning facilities at AHITI Nyahururu,0,14000000,0,14000000,12000000,0,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162101800,Construction and refurbishment of Infrastructure at AHITI Kabete,0,10000000,0,10000000,60000000,120000000,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162101900,Construction and refurbishment of Infrastructure -AHITI Ndomba,0,13000000,0,13000000,71000000,0,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102000,Construct & refurbish facilities -Meat Training Institute Athi River 2312,25000000,5000000,0,5000000,60000000,100000000,709,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102200,Construction and refurbishment at Dairy Training Institute- Naivasha,0,10000000,0,10000000,70000000,83000000,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102300,Construct & Refurbish- Regional Pastoral Training Centre- Narok,0,0,0,0,23000000,17000000,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102400,Farm Development - Sheep and Goats Breeding Farms,0,23000000,0,23000000,23000000,0,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102500,Farm Development - Livestock Breeding research farms,0,20000000,0,20000000,13000000,0,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102700,Bee health Project - Vector Regulatory and Zoological Services,0,0,0,0,33000000,0,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102800,Construct & Refurbish-Foot & Mouth Disease National Reference Lab,0,0,0,0,38000000,0,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162102900,Construct & Refurbish-Regional Veterinary Investigation Labs (RVILs),0,12000000,0,12000000,50000000,145700000,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162103000,Farm development - Veterinary Diagnostic and Efficacy Trial Centres,0,0,0,0,46000000,0,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162103100,Construction and refurbishment - Leather Science Institute,0,0,0,0,65000000,217000000,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162103200,Bee Bulking Project- Apiculture and emerging Livestock Services,0,0,0,0,20000000,70000000,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162103300,Construction of National Dairy Laboratory Complex,0,0,0,0,100000000,267000000,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162103400,National Bee keeping Institute 2313,8000000,5000000,0,5000000,60000000,120000000,710,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162104400,Construction & Refurbishment of Facilities - Livestock Inst. Wajir,0,5000000,0,5000000,40000000,110000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162104500,Livestock Production Interventions,798000000,69400000,0,69400000,153000000,517000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162104700,Kenya Livestock Commercialization Programme (KeLCoP)-BETA,1691000000,1323000000,0,1323000000,248000000,0,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162104800,Towards Ending Drought Emergencies in Kenya (TWENDE)-BETA,318000000,178000000,0,178000000,257000000,0,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162105300,"De-Risking, Inclusion & Value Enhancement of Pastoral Economies- BETA",1300000000,3300000000,1500000000,1800000000,2826000000,1500000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162105400,Embryo Transfer Project-BETA,74758633,100000000,0,100000000,138000000,50300000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162105500,Leather Value Chain Promotion Programme-BETA,0,0,0,0,35000000,200000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162105600,Establishment of the Kenya Veterinary Board Regional Offices,200000000,48067722,0,48067722,63000000,0,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162105900,"Establishment of Feedlots, Fodder and Pasture",120000000,42300000,0,42300000,110000000,140000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162106000,Livestock Training Institute Mogotio,30000000,0,0,0,30000000,150000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162106300,"Hides, Skins and Leather Fund",0,200000000,0,200000000,150000000,400000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162106400,Livestock Training Institute Kitui 2314,45000000,41000000,0,41000000,51000000,190000000,711,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162106500,Construction of Awendo Animal Health College,150000000,20000000,0,20000000,50000000,180000000,712,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,head,1162106600,National Veterinary Medicines Quality Control Lab,0,50000000,50000000,0,130000000,330000000,712,yes
fy-2026-27-development-book-volume-iii-1104-2111,1162,State Department for Livestock Development,vote_total,,TOTAL FOR VOTE,6280558633,6179867722,1662000000,4517867722,9374000000,9686000000,712,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166100100,Development Of Fish Quality Laboratories,0,9000000,0,9000000,0,0,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166100400,Aquaculture Technology development and innovation transfers,89000000,0,0,0,50000000,106000000,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166100800,Construction of Fisheries Monitoring Control and Surveillance Centre,30000000,0,0,0,0,0,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166101300,Aquaculture Business Development Project (ABDP) - BETA,3381727099,1938720000,0,1938720000,0,0,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166101400,Kenya Marine Fisheries & Socio-Economic Development Project BETA,2775000000,1922000000,525000000,1397000000,0,0,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166101500,Coastal Fisheries Infrastructure Development,123000000,77300000,0,77300000,0,0,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166101600,Rehabilitation of Fish Landing Sites - BETA,0,4000000,0,4000000,800000000,0,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166101700,Development of Blue Economy Initiatives - BETA,0,171000000,0,171000000,630000000,3570000000,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166101800,Exploitation of Living Resources under the Blue Economy - BETA,0,48000000,0,48000000,200000000,300000000,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,head,1166102700,Kabonyo Fisheries & Aquaculture Training Center,0,577600000,543000000,34600000,65000000,0,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1166,State Department for the Blue Economy and Fisheries,vote_total,,TOTAL FOR VOTE,6398727099,4747620000,1068000000,3679620000,1745000000,3976000000,742,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169102100,Sugar Reforms Support Project,3000000000,2470000000,470000000,2000000000,2000000000,2000000000,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169102900,Kenya Cereal Enhancement Programme (KCEP),556000000,460000000,0,460000000,0,0,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169103200,Development of Mau Buffer Tea Zone,100000000,0,0,0,0,0,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169103300,Fertilizer subsidy programme,18000000000,18000000000,0,18000000000,6012100000,11031600000,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169103500,Pyrethrum Industry Recovery,35000000,100000000,0,100000000,600000000,3000000000,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169103600,Development of Agriculture Technology Innovation centres,256000000,249952087,0,249952087,500000000,340000000,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169103800,Youth and Women Empowerment in Modern Agriculture Project,200000000,36000000,0,36000000,0,0,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169103900,Food Security and Crop Diversification Project-BETA,2738167240,527050000,0,527050000,1031400000,668900000,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169104000,Construction of Headquarters and Satellite Campuses for KSA,222000000,130000000,0,130000000,1346800000,874857143,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169104100,Construction of Educational Complex at Bukura Agricultural College,0,50000000,0,50000000,120000000,79000000,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169104700,Capacity Building for Enhancement of Rice Production (CADREP)- BETA 2356,10000000,56000000,46000000,10000000,57000000,56000000,753,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169105000,Smallholder Horticulture Empowerment Project (SHEP Biz),10000000,85000000,65000000,20000000,115000000,125000000,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169105400,Construction of Residual Laboratory at PCPB,0,50000000,0,50000000,0,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169106600,Cotton Industry Revitalization Project-BETA,0,150000000,150000000,0,180000000,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169106900,Enable Youth Kenya Programme,339000000,1320000000,273000000,1047000000,0,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169107000,National Value Chain Support Programme-BETA,99300000,85000000,0,85000000,1583800000,1623300000,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169109100,Resilience for Food & Nutrition Security Program in Horn of Africa,280600000,1590000000,1290000000,300000000,824700000,446200000,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169109400,National Agricultural Value Chain Development Project (NAVCDP)- BETA,9741000000,4675000000,0,4675000000,678000000,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169109700,National Edible Oil Crops Promotion Project-BETA,0,320000000,320000000,0,197000000,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169109800,Horticultural Produce Compliance Enhancement Project,0,300000000,300000000,0,292000000,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169110100,Crop Post-Harvest Management,150000000,0,0,0,0,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169110200,Establishment of NCPB Warehouse - Siaya,15000000,0,0,0,0,0,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169110300,Construction of Omoloi Agricultural Training College - Busia 2357,0,20000000,0,20000000,207200000,134142857,754,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169110400,Development of Aggregation Centres,188000000,262000000,0,262000000,367300000,429800000,755,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169110500,Kenya Agricultural Business Development Programme (KABDP),8100000,0,0,0,0,0,755,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169110600,Food Systems Resilience Project,5559744171,5413000000,0,5413000000,4587000000,3092000000,755,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169110800,KEPHIS Embu Office,0,100000000,100000000,0,100000000,0,755,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169111100,MSMEs Agricultural Credit - AFC,1150000000,1000000000,0,1000000000,350000000,0,755,yes
fy-2026-27-development-book-volume-iii-1104-2111,1169,State Department for Agriculture,head,1169111200,Public Participation Projects,148000000,0,0,0,0,0,755,yes
